Date_Start_Date,Project_Cost,Project_Size
8/6/2019,1000000,5000
8/7/2019,2000000,24500
8/7/2019,1,1
8/7/2019,1,1
8/7/2019,1,1
8/7/2019,1,1
8/7/2019,1,1
8/7/2019,1,1
8/7/2019,1,1
8/7/2019,1,1
8/7/2019,1,1
8/7/2019,1,1
8/7/2019,1000000,5000
8/7/2019,1000000,5000
8/7/2019,1000000,5000
8/7/2019,1000000,5000
8/7/2019,1000000,5000
8/7/2019,1000000,5000
8/7/2019,3000000,16000
8/7/2019,3000000,16000
8/8/2019,1,1
8/8/2019,1,1
8/8/2019,1,1
8/9/2019,1,1
8/9/2019,1,1
8/9/2019,1,1
8/9/2019,1,1
8/11/2019,1,1
8/11/2019,1,1
8/11/2019,1,1
8/12/2019,1,1
8/12/2019,1,1
8/13/2019,25000000,40000
8/15/2019,1000000,1000
8/15/2019,1000000,1000
8/15/2019,1000000,1000
8/15/2019,1000000,1000
8/15/2019,1000000,1000
8/15/2019,1000000,1000
8/15/2019,1000000,1000
8/15/2019,1000000,1000
8/15/2019,1000000,1000
8/16/2019,1,1
8/19/2019,1,1
8/19/2019,1,1
8/19/2019,1,1
8/19/2019,1,1
8/19/2019,1,1
8/19/2019,1,1
8/19/2019,1,1
8/19/2019,1,1
8/19/2019,1,1
8/19/2019,1,1
8/19/2019,1,1
8/19/2019,1,1
8/19/2019,1,1
8/19/2019,1,1
8/19/2019,1,1
8/19/2019,1,1
8/19/2019,1,1
8/19/2019,1,1
8/20/2019,1,1
8/20/2019,1,1
8/20/2019,1,1
8/20/2019,1,1
8/20/2019,1,1
8/20/2019,1,1
8/20/2019,1,1
8/20/2019,1,1
8/20/2019,1,1
8/20/2019,1,1
8/20/2019,1,1
8/20/2019,1,1
8/20/2019,1,1
8/20/2019,1,1
8/20/2019,1,1
8/20/2019,1,1
8/20/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1000000,5000
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/21/2019,1,1
8/22/2019,1,1
8/22/2019,1,1
8/23/2019,50000,3000
8/23/2019,1,1
8/23/2019,1,1
8/23/2019,1,1
8/23/2019,1,1
8/23/2019,1,1
8/23/2019,1,1
8/23/2019,1,1
8/23/2019,1,1
8/23/2019,1,1
8/23/2019,1,1
8/23/2019,50000,3000
8/23/2019,1,1
8/23/2019,1,1
8/23/2019,1,1
8/26/2019,1,1
8/26/2019,1,1
8/26/2019,1,1
8/26/2019,1,1
8/26/2019,1,1
8/26/2019,1,1
8/26/2019,1,1
8/26/2019,1,1
8/26/2019,6,20000
8/26/2019,6,20000
8/27/2019,24000000,100000
8/27/2019,1000000,5000
8/27/2019,1000000,5000
8/27/2019,1000000,5000
8/27/2019,1000000,5000
8/27/2019,1000000,5000
8/28/2019,3000000,22000
8/28/2019,3000000,22000
8/28/2019,3000000,22000
8/28/2019,3000000,22000
8/28/2019,3000000,22000
8/28/2019,3000000,22000
8/28/2019,3000000,22000
8/29/2019,1000000,5000
8/29/2019,1,1
8/29/2019,1,1
8/29/2019,1,1
8/29/2019,1,1
8/29/2019,10000000,50000
8/29/2019,10000000,50000
8/29/2019,10000000,50000
8/29/2019,10000000,50000
8/29/2019,10000000,50000
8/29/2019,10000000,50000
8/29/2019,10000000,50000
8/29/2019,10000000,50000
8/29/2019,10000000,50000
8/29/2019,1000000,5000
8/29/2019,1000000,5000
8/29/2019,1000000,5000
8/29/2019,1000000,5000
8/29/2019,1000000,5000
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
8/30/2019,1,1
9/3/2019,1,1
9/3/2019,1,1
9/3/2019,1,1
9/3/2019,1,1
9/3/2019,1,1
9/3/2019,1,1
9/3/2019,1,1
9/3/2019,1,1
9/3/2019,1,1
9/3/2019,1,1
9/3/2019,1,1
9/3/2019,1,1
9/3/2019,1,1
9/3/2019,1,1
9/3/2019,1,1
9/3/2019,1,1
9/3/2019,1,1
9/3/2019,1,1
9/3/2019,1,1
9/3/2019,1,1
9/3/2019,1,1
9/4/2019,1,1
9/4/2019,1,1
9/4/2019,1,1
9/4/2019,1,1
9/4/2019,1,1
9/4/2019,1,1
9/4/2019,1,1
9/4/2019,1000000,5000
9/4/2019,1000000,5000
9/4/2019,1000000,5000
9/4/2019,1000000,5000
9/4/2019,1000000,5000
9/4/2019,1000000,5000
9/4/2019,1000000,5000
9/4/2019,1,1
9/4/2019,1,1
9/4/2019,1,1
9/5/2019,1,1
9/5/2019,1,1
9/5/2019,1,1
9/5/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/6/2019,1,1
9/8/2019,1,1
9/10/2019,5000000,2000
9/10/2019,5000000,2000
9/10/2019,5000000,2000
9/10/2019,5000000,2000
9/10/2019,5000000,2000
9/10/2019,5000000,2000
9/10/2019,5000000,2000
9/10/2019,5000000,2000
9/10/2019,5000000,2000
9/10/2019,1,1
9/10/2019,1000000,5000
9/10/2019,1,1
9/10/2019,1,1
9/10/2019,1,1
9/10/2019,1,1
9/10/2019,1,1
9/10/2019,1,1
9/10/2019,1,1
9/10/2019,1,1
9/10/2019,1,1
9/10/2019,1,1
9/11/2019,1000000,5000
9/11/2019,1000000,5000
9/11/2019,1000000,5000
9/11/2019,1000000,5000
9/11/2019,1000000,5000
9/11/2019,1000000,5000
9/12/2019,1,1
9/12/2019,1,1
9/12/2019,1,1
9/12/2019,1,1
9/12/2019,1,1
9/12/2019,1,1
9/12/2019,1,1
9/12/2019,1,1
9/12/2019,1,1
9/12/2019,1,1
9/12/2019,1,1
9/13/2019,100000000,48750
9/13/2019,100000000,48750
9/13/2019,1,1
9/13/2019,1,1
9/16/2019,1000000,5000
9/16/2019,1000000,5000
9/16/2019,1000000,5000
9/16/2019,1000000,5000
9/16/2019,1000000,5000
9/16/2019,1,1
9/16/2019,1,1
9/16/2019,1,1
9/16/2019,1,1
9/16/2019,1,1
9/16/2019,1,1
9/17/2019,1,1
9/17/2019,1,1
9/17/2019,1,1
9/17/2019,1,1
9/17/2019,1,1
9/17/2019,1,1
9/17/2019,1,1
9/17/2019,1,1
9/17/2019,100000,10000
9/17/2019,100000,10000
9/17/2019,100000,10000
9/18/2019,50000000,500000
9/18/2019,1,1
9/18/2019,1,1
9/18/2019,1,1
9/18/2019,1,1
9/18/2019,1,1
9/18/2019,1,1
9/19/2019,1,1
9/19/2019,1,1
9/19/2019,1,1
9/19/2019,1,1
9/19/2019,1,1
9/19/2019,1,1
9/19/2019,1,1
9/19/2019,1,1
9/19/2019,1,1
9/19/2019,1,1
9/19/2019,1,1
9/19/2019,1,1
9/19/2019,1,1
9/19/2019,1,1
9/19/2019,1,1
9/19/2019,1,1
9/19/2019,100000,7800
9/20/2019,100000,10000
9/20/2019,1,1
9/20/2019,1,1
9/23/2019,1100000,3360
9/23/2019,1100000,3360
9/23/2019,1100000,3360
9/23/2019,1100000,3360
9/23/2019,1100000,3360
9/24/2019,1,1
9/24/2019,1,1
9/24/2019,1,1
9/24/2019,1,1
9/24/2019,1,1
9/24/2019,1,1
9/24/2019,1,1
9/24/2019,1,1
9/24/2019,1,1
9/24/2019,1000000,5000
9/25/2019,1,1
9/27/2019,1,1
9/30/2019,1000000,5000
9/30/2019,1000000,5000
9/30/2019,1000000,5000
9/30/2019,1000000,5000
9/30/2019,1000000,5000
9/30/2019,1000000,5000
9/30/2019,1000000,5000
9/30/2019,1000000,5000
10/1/2019,1,1
10/1/2019,1,1
10/1/2019,1,1
10/1/2019,1,1
10/1/2019,1,1
10/1/2019,1,1
10/1/2019,1,1
10/1/2019,1,1
10/1/2019,1,1
10/1/2019,1,1
10/1/2019,1,1
10/1/2019,1,1
10/1/2019,1,1
10/1/2019,1,1
10/1/2019,1,1
10/1/2019,1,1
10/1/2019,1,1
10/2/2019,1000000,5000
10/2/2019,1,1
10/2/2019,1,1
10/2/2019,3000000,85000
10/2/2019,5000000,20000
10/2/2019,5000000,20000
10/2/2019,1,1
10/3/2019,1,1
10/3/2019,1,1
10/3/2019,1000000,5000
10/3/2019,1000000,5000
10/4/2019,1,1
10/4/2019,1,1
10/4/2019,1,1
10/4/2019,1,1
10/7/2019,1,1
10/7/2019,1,1
10/7/2019,1,1
10/7/2019,1,1
10/7/2019,1,1
10/7/2019,1,1
10/7/2019,1,1
10/7/2019,1,1
10/7/2019,1,4000
10/7/2019,1,1
10/8/2019,1,1
10/8/2019,1,1
10/8/2019,1,1
10/8/2019,1,1
10/8/2019,1,1
10/8/2019,1,1
10/8/2019,1,1
10/9/2019,1000000,5000
10/9/2019,1000000,5000
10/9/2019,1000000,5000
10/9/2019,1000000,5000
10/9/2019,1000000,5000
10/9/2019,1000000,5000
10/9/2019,1000000,5000
10/9/2019,1000000,5000
10/9/2019,1000000,5000
10/9/2019,1000000,5000
10/9/2019,1000000,5000
10/9/2019,1000000,5000
10/9/2019,1000000,5000
10/9/2019,1000000,5000
10/9/2019,1000000,5000
10/10/2019,1000000,5000
10/10/2019,1000000,5000
10/10/2019,1000000,5000
10/10/2019,1,1
10/10/2019,1,1
10/10/2019,1,1
10/10/2019,1,1
10/10/2019,1,1
10/10/2019,1,1
10/10/2019,1,1
10/10/2019,1,1
10/10/2019,1,1
10/10/2019,1,1
10/11/2019,1,1
10/11/2019,1,1
10/14/2019,1000,1000
10/14/2019,1000,1000
10/14/2019,1000,1000
10/14/2019,1000,1000
10/14/2019,1000,1000
10/14/2019,1000,1000
10/14/2019,1000,1000
10/14/2019,1000,1000
10/14/2019,1000,1000
10/14/2019,1000,1000
10/14/2019,4000000,5207
10/14/2019,4000000,5207
10/14/2019,1000000,5000
10/14/2019,1000000,5000
10/14/2019,1000000,5000
10/14/2019,1000000,5000
10/14/2019,1,1
10/14/2019,1,1
10/14/2019,1,1
10/14/2019,1,1
10/14/2019,1000000,5000
10/14/2019,1000000,5000
10/14/2019,1000000,5000
10/14/2019,1000000,5000
10/14/2019,1000000,5000
10/14/2019,1000000,5000
10/14/2019,1,1
10/14/2019,1,1
10/14/2019,1,1
10/14/2019,1000000,5000
10/15/2019,1000000,5000
10/15/2019,1000000,5000
10/15/2019,1000000,5000
10/15/2019,1000000,5000
10/16/2019,1,20000
10/16/2019,1,20000
10/16/2019,1,1
10/17/2019,1,1
10/17/2019,1,1
10/17/2019,1,1
10/17/2019,1,1
10/17/2019,1,1
10/17/2019,1,1
10/18/2019,1,1
10/18/2019,1,1
10/18/2019,1,1
10/18/2019,1,1
10/18/2019,1,1
10/18/2019,1,1
10/18/2019,1,1
10/18/2019,1,1
10/18/2019,1,1
10/18/2019,1,1
10/18/2019,1,1
10/18/2019,1,1
10/18/2019,500000,18000
10/18/2019,500000,18000
10/21/2019,160000000,560000
10/21/2019,1,1
10/21/2019,1,1
10/21/2019,1,1
10/22/2019,1,1
10/22/2019,1,1
10/22/2019,1,1
10/22/2019,1,1
10/22/2019,1,1
10/22/2019,1,1
10/22/2019,1000000,5000
10/22/2019,1000000,5000
10/22/2019,1000000,5000
10/22/2019,1000000,5000
10/22/2019,1000000,5000
10/22/2019,1000000,5000
10/22/2019,1000000,5000
10/22/2019,1000000,5000
10/22/2019,1000000,5000
10/22/2019,1000000,5000
10/22/2019,1000000,5000
10/22/2019,1000000,5000
10/22/2019,1000000,5000
10/22/2019,1000000,5000
10/22/2019,1000000,5000
10/22/2019,1000000,5000
10/22/2019,1000000,5000
10/22/2019,1000000,5000
10/22/2019,1000000,5000
10/22/2019,1000000,5000
10/22/2019,1000000,5000
10/22/2019,1000000,5000
10/22/2019,1000000,5000
10/22/2019,1000000,5000
10/22/2019,1000000,5000
10/22/2019,1000000,5000
10/22/2019,1000000,5000
10/22/2019,1000000,5000
10/22/2019,1000000,5000
10/22/2019,1000000,5000
10/22/2019,1000000,5000
10/23/2019,1,1
10/23/2019,1,1
10/23/2019,1,1
10/23/2019,1,1
10/24/2019,1,1
10/24/2019,1,1
10/24/2019,1,1
10/24/2019,1,1
10/24/2019,1,1
10/24/2019,1,1
10/24/2019,1,1
10/24/2019,1,1
10/24/2019,1,1
10/24/2019,1,1
10/24/2019,1,1
10/24/2019,1000000,5000
10/25/2019,1000000,5000
10/25/2019,1000000,5000
10/25/2019,1000000,5000
10/25/2019,1000000,5000
10/28/2019,1,1
10/28/2019,1,1
10/28/2019,1,1
10/28/2019,1,1
10/28/2019,1,1
10/28/2019,1,1
10/28/2019,1,1
10/28/2019,1,1
10/28/2019,1,1
10/28/2019,1,1
10/28/2019,1,1
10/28/2019,1,1
10/28/2019,1,1
10/28/2019,1,1
10/28/2019,1000000,5000
10/28/2019,1000000,5000
10/29/2019,1,1
10/29/2019,1000000,5000
10/29/2019,1000000,5000
10/29/2019,1000000,5000
10/29/2019,1000000,5000
10/30/2019,1,1
10/30/2019,1,1
10/30/2019,1000000,5000
10/30/2019,1000000,5000
10/30/2019,1000000,5000
10/30/2019,1000000,5000
10/31/2019,1,1
10/31/2019,1,1
10/31/2019,1,1
10/31/2019,1,1
10/31/2019,1,1
10/31/2019,1,1
10/31/2019,1,1
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
10/31/2019,1000000,5000
11/1/2019,1,1
11/1/2019,1,1
11/4/2019,1000000,5000
11/4/2019,1000000,5000
11/4/2019,1000000,5000
11/4/2019,1000000,5000
11/4/2019,1000000,5000
11/4/2019,1000000,5000
11/4/2019,1000000,5000
11/4/2019,1000000,5000
11/5/2019,1,1
11/5/2019,1,1
11/5/2019,1,1
11/5/2019,1,1
11/5/2019,1,1
11/5/2019,1,1
11/5/2019,1,1
11/5/2019,1,1
11/5/2019,1,1
11/5/2019,1000000,5000
11/5/2019,1000000,5000
11/5/2019,1000000,5000
11/5/2019,1000000,5000
11/5/2019,1000000,5000
11/5/2019,1000000,5000
11/5/2019,1000000,5000
11/5/2019,1000000,5000
11/5/2019,1000000,5000
11/5/2019,1000000,5000
11/5/2019,1000000,5000
11/5/2019,1000000,5000
11/5/2019,1000000,5000
11/5/2019,1000000,5000
11/5/2019,1000000,5000
11/5/2019,1000000,5000
11/5/2019,1000000,5000
11/5/2019,1000000,5000
11/5/2019,1000000,5000
11/5/2019,1000000,5000
11/5/2019,1000000,5000
11/5/2019,1000000,5000
11/5/2019,1000000,5000
11/5/2019,1000000,5000
11/6/2019,1,1
11/6/2019,1,1
11/6/2019,1,1
11/6/2019,1,1
11/6/2019,1,1
11/6/2019,1,1
11/6/2019,1,1
11/6/2019,1,1
11/6/2019,1,1
11/6/2019,1,1
11/6/2019,1,1
11/6/2019,1,1
11/6/2019,1,1
11/6/2019,1,1
11/6/2019,1,1
11/6/2019,1,1
11/6/2019,1,1
11/6/2019,1,1
11/6/2019,1,1
11/6/2019,1,1
11/7/2019,1,1
11/7/2019,1,1
11/7/2019,1,1
11/7/2019,1,1
11/7/2019,1,1
11/7/2019,1,1
11/7/2019,1,1
11/7/2019,1,1
11/7/2019,1,1
11/8/2019,3000000,85000
11/8/2019,1,1
11/8/2019,1,1
11/8/2019,1,1
11/8/2019,1,1
11/8/2019,1,1
11/8/2019,1,1
11/8/2019,1,1
11/8/2019,1,1
11/8/2019,1,1
11/8/2019,1,1
11/8/2019,1,1
11/8/2019,1,1
11/8/2019,1,1
11/8/2019,1000000,5000
11/8/2019,1000000,5000
11/8/2019,1000000,5000
11/8/2019,1000000,5000
11/8/2019,1000000,5000
11/8/2019,1000000,5000
11/8/2019,1000000,5000
11/8/2019,1000000,5000
11/8/2019,1000000,5000
11/8/2019,1000000,5000
11/8/2019,1000000,5000
11/11/2019,1000000,5000
11/11/2019,1000000,5000
11/11/2019,1000000,5000
11/11/2019,1000000,5000
11/11/2019,1000000,5000
11/11/2019,1,1
11/11/2019,1,1
11/12/2019,1,1
11/12/2019,1,1
11/12/2019,1,1
11/12/2019,1,1
11/12/2019,1,1
11/12/2019,1,1
11/12/2019,1,1
11/12/2019,1,1
11/12/2019,1,1
11/12/2019,1,1
11/12/2019,1,1
11/12/2019,1,1
11/12/2019,1,1
11/12/2019,1,1
11/18/2019,1000000,5000
11/18/2019,1000000,5000
11/18/2019,1000000,5000
11/18/2019,1000000,5000
11/18/2019,1000000,5000
11/18/2019,1000000,5000
11/18/2019,1000000,5000
11/18/2019,1,1
11/18/2019,1,1
11/18/2019,1,1
11/18/2019,5000000,8600
11/18/2019,5000000,8600
11/18/2019,5000000,8600
11/18/2019,20000000,200000
11/18/2019,20000000,200000
11/18/2019,20000000,200000
11/18/2019,20000000,200000
11/18/2019,20000000,200000
11/18/2019,20000000,200000
11/19/2019,1,1
11/19/2019,1000000,5000
11/19/2019,1000000,5000
11/19/2019,1000000,5000
11/19/2019,1000000,5000
11/19/2019,1000000,5000
11/19/2019,1000000,5000
11/19/2019,1,1
11/19/2019,1,1
11/19/2019,1,1
11/19/2019,1,1
11/19/2019,1,1
11/20/2019,1,1
11/20/2019,1,1
11/20/2019,1,1
11/20/2019,1,1
11/20/2019,1,1
11/20/2019,1,1
11/20/2019,1,1
11/20/2019,1,1
11/20/2019,1,1
11/21/2019,1,1
11/21/2019,1,1
11/21/2019,1,1
11/21/2019,1000000,5000
11/21/2019,1000000,5000
11/22/2019,27000000,50000
11/22/2019,27000000,50000
11/22/2019,27000000,50000
11/22/2019,27000000,50000
11/22/2019,27000000,50000
11/22/2019,27000000,50000
11/22/2019,27000000,50000
11/22/2019,27000000,50000
11/24/2019,1000000,5000
11/24/2019,1000000,5000
11/25/2019,1,1
11/25/2019,1,1
11/25/2019,1,1
11/25/2019,100000000,500000
11/25/2019,100000000,500000
11/25/2019,100000000,500000
11/25/2019,100000000,500000
11/25/2019,1,1
11/26/2019,1,1
11/26/2019,1,1
11/26/2019,1,1
11/26/2019,1,1
11/26/2019,1,1
11/26/2019,1,1
11/26/2019,1,1
11/26/2019,1,1
11/26/2019,1,1
11/26/2019,1,1
11/26/2019,1,1
11/26/2019,1,1
11/27/2019,1,1
11/27/2019,1,1
11/27/2019,1,1
11/27/2019,1,1
12/2/2019,1,1
12/3/2019,1,1
12/3/2019,1,1
12/3/2019,1,1
12/3/2019,1,1
12/3/2019,1,1
12/3/2019,1,1
12/3/2019,1,1
12/3/2019,1,1
12/3/2019,1,1
12/3/2019,1,1
12/3/2019,1,1
12/3/2019,1,1
12/3/2019,1000000,5000
12/3/2019,1000000,5000
12/3/2019,1000000,5000
12/3/2019,1000000,5000
12/3/2019,1000000,5000
12/3/2019,1000000,5000
12/3/2019,1000000,5000
12/3/2019,1000000,5000
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1,1
12/4/2019,1000000,5000
12/4/2019,1000000,5000
12/5/2019,1,1
12/5/2019,1,1
12/5/2019,1,1
12/5/2019,1,1
12/5/2019,1,1
12/5/2019,1,1
12/5/2019,1,1
12/5/2019,1,1
12/6/2019,1,1
12/6/2019,1000000,5000
12/6/2019,1000000,5000
12/6/2019,1000000,5000
12/6/2019,1000000,5000
12/6/2019,1000000,5000
12/6/2019,1000000,5000
12/6/2019,1000000,5000
12/6/2019,1000000,5000
12/6/2019,1000000,5000
12/6/2019,1000000,5000
12/6/2019,1000000,5000
12/6/2019,1000000,5000
12/6/2019,1000000,5000
12/6/2019,1000000,5000
12/9/2019,1,1
12/9/2019,1,1
12/9/2019,1,1
12/9/2019,1,1
12/9/2019,1,1
12/9/2019,1,1
12/9/2019,1,1
12/9/2019,1,1
12/9/2019,1,1
12/9/2019,1,1
12/9/2019,1,1
12/9/2019,1,1
12/9/2019,1,1
12/9/2019,1,1
12/9/2019,20,260000
12/9/2019,20,260000
12/9/2019,1,1
12/9/2019,1,1
12/9/2019,1,1
12/9/2019,1,1
12/9/2019,1,1
12/9/2019,1,1
12/9/2019,1,1
12/9/2019,1,1
12/10/2019,1,1
12/10/2019,1,1
12/10/2019,1,1
12/10/2019,1,1
12/10/2019,1,1
12/10/2019,1,1
12/10/2019,1,1
12/10/2019,1,1
12/10/2019,1,1
12/10/2019,1,1
12/10/2019,1,1
12/10/2019,1,1
12/10/2019,1,1
12/10/2019,1000000,5000
12/10/2019,1000000,5000
12/10/2019,1000000,5000
12/10/2019,1000000,5000
12/10/2019,1000000,5000
12/11/2019,1,1
12/11/2019,1,1
12/11/2019,1,1
12/11/2019,1,1
12/11/2019,1,1
12/11/2019,1,1
12/11/2019,1,1
12/11/2019,1,1
12/11/2019,1,1
12/11/2019,1,1
12/11/2019,1,1
12/11/2019,1,1
12/11/2019,1000000,5000
12/11/2019,1000000,5000
12/11/2019,1000000,5000
12/11/2019,1000000,5000
12/11/2019,1000000,5000
12/11/2019,1000000,5000
12/11/2019,1000000,5000
12/11/2019,1000000,5000
12/11/2019,1000000,5000
12/11/2019,1000000,5000
12/11/2019,1000000,5000
12/11/2019,1000000,5000
12/11/2019,1000000,5000
12/11/2019,1000000,5000
12/11/2019,1000000,5000
12/11/2019,1000000,5000
12/12/2019,1,1
12/12/2019,1,1
12/12/2019,1,1
12/13/2019,1,1
12/13/2019,1,1
12/13/2019,1000000,5000
12/13/2019,1000000,5000
12/13/2019,1000000,5000
12/15/2019,1000000,5000
12/15/2019,1000000,5000
12/15/2019,1000000,5000
12/15/2019,1000000,5000
12/16/2019,1,1
