Date_Last_Change,Project_Cost,Project_Size
2019-11-13 20:52:11,0,0
2020-02-03 13:51:54,1,1
2020-02-03 13:51:54,1,1
2019-11-08 17:15:12,3000000,85000
2019-11-21 10:49:23,1,1
2019-11-21 10:49:23,1,1
2019-11-21 10:49:23,1,1
2019-11-21 10:49:23,1,1
2019-11-21 10:49:23,1,1
2019-11-21 10:49:23,1,1
2019-11-21 10:49:23,1,1
2019-11-21 10:49:23,1,1
2019-11-08 11:48:17,1,1
2019-11-22 16:29:14,1,1
2019-11-22 16:29:14,1,1
2019-11-22 16:29:14,1,1
2019-11-22 16:29:14,1,1
2019-11-20 00:39:51,1000000,5000
2019-11-20 00:39:51,1000000,5000
2019-11-20 00:39:51,1000000,5000
2019-11-20 00:39:51,1000000,5000
2019-11-20 00:39:51,1000000,5000
2019-11-20 00:39:51,1000000,5000
2019-11-20 00:39:51,1000000,5000
2019-11-20 00:39:51,1000000,5000
2019-11-20 00:39:51,1000000,5000
2019-11-20 00:39:51,1000000,5000
2019-11-20 00:39:51,1000000,5000
2020-01-08 23:22:21,1000000,5000
2020-01-08 23:22:21,1000000,5000
2020-01-08 23:22:21,1000000,5000
2020-01-08 23:22:21,1000000,5000
2020-01-08 23:22:21,1000000,5000
2020-02-21 11:44:10,1,1
2020-02-21 11:44:10,1,1
2019-11-12 08:23:30,1,0
2019-11-12 08:23:30,1,0
2019-11-12 08:23:30,1,0
2020-02-22 11:03:59,1,1
2019-11-12 11:09:55,1,1
2019-11-12 11:27:46,1,1
2019-11-12 11:27:46,1,1
2019-11-12 11:27:46,1,1
2019-11-12 11:27:46,1,1
2019-11-12 14:48:46,1,1
2019-11-12 14:48:46,1,1
2019-11-14 00:43:15,1,1
2019-11-14 00:43:15,1,1
2019-11-14 00:43:15,1,1
2019-11-14 00:43:15,1,1
2019-11-14 00:43:15,1,1
2019-11-14 00:43:15,1,1
2019-11-23 20:19:17,0,0
2019-11-23 20:19:17,0,0
2019-11-23 20:19:17,0,0
2019-11-23 20:19:17,0,0
2020-01-15 15:33:56,1000000,5000
2020-01-15 15:33:56,1000000,5000
2020-01-15 15:33:56,1000000,5000
2020-01-15 15:33:56,1000000,5000
2020-01-15 15:33:56,1000000,5000
2020-01-15 15:33:56,1000000,5000
2020-01-15 15:33:56,1000000,5000
2020-01-29 11:26:02,1,1
2020-01-29 11:26:02,1,1
2020-01-29 11:26:02,1,1
2019-11-18 19:50:08,5000000,8600
2019-11-18 19:50:08,5000000,8600
2019-11-18 19:50:08,5000000,8600
2019-12-13 22:56:09,20000000,200000
2019-12-13 22:56:09,20000000,200000
2019-12-13 22:56:09,20000000,200000
2019-12-13 22:56:09,20000000,200000
2019-12-13 22:56:09,20000000,200000
2019-12-13 22:56:09,20000000,200000
2020-03-11 07:51:19,1,1
2020-04-13 17:54:55,1000000,5000
2020-04-13 17:54:55,1000000,5000
2020-04-13 17:54:55,1000000,5000
2020-04-13 17:54:55,1000000,5000
2020-04-13 17:54:55,1000000,5000
2020-04-13 17:54:55,1000000,5000
2020-03-11 18:49:09,1,1
2020-03-11 18:49:09,1,1
2020-03-11 18:49:09,1,1
2020-03-11 18:49:09,1,1
2020-03-11 18:49:09,1,1
2020-03-30 20:14:38,0,0
2020-03-30 20:14:38,0,0
2020-03-30 20:14:38,0,0
2020-03-30 20:14:38,0,0
2020-03-30 20:14:38,0,0
2019-11-20 13:30:48,1,1
2019-11-20 13:30:48,1,1
2019-11-20 13:30:48,1,1
2019-11-20 13:30:48,1,1
2019-11-20 13:30:48,1,1
2020-05-25 15:41:45,1,1
2020-05-25 15:41:45,1,1
2020-05-25 15:41:45,1,1
2020-05-25 15:41:45,1,1
2019-12-13 17:45:11,0,0
2019-12-13 17:45:11,0,0
2020-01-10 15:14:24,1,1
2020-01-10 15:14:24,1,1
2020-01-10 15:14:24,1,1
2020-01-23 18:50:01,1000000,5000
2020-01-23 18:50:01,1000000,5000
2020-04-23 18:04:48,27000000,50000
2020-04-23 18:04:48,27000000,50000
2020-04-23 18:04:48,27000000,50000
2020-04-23 18:04:48,27000000,50000
2020-04-23 18:04:48,27000000,50000
2020-04-23 18:04:48,27000000,50000
2020-04-23 18:04:48,27000000,50000
2020-04-23 18:04:48,27000000,50000
2020-04-09 09:28:23,1,0
2020-04-09 09:28:23,1,0
2020-04-09 09:28:23,1,0
2020-04-09 09:28:23,1,0
2020-02-01 00:42:31,1000000,5000
2020-02-01 00:42:31,1000000,5000
2020-02-04 16:16:11,1,1
2020-02-04 16:16:11,1,1
2020-02-04 16:16:11,1,1
2019-11-26 16:41:58,0,0
2019-11-25 19:53:55,100000000,500000
2019-11-25 19:53:55,100000000,500000
2019-11-25 19:53:55,100000000,500000
2019-11-25 19:53:55,100000000,500000
2019-11-25 15:22:43,1,0
2019-11-25 15:22:43,1,0
2019-11-25 15:22:43,1,0
2019-11-25 15:22:43,1,0
2019-11-25 15:22:43,1,0
2019-11-25 15:22:43,1,0
2019-11-25 15:22:43,1,0
2020-01-10 12:56:13,1,1
2019-11-25 17:34:07,1,0
2019-11-25 17:34:07,1,0
2019-11-26 06:25:22,1,1
2019-11-26 06:25:22,1,1
2019-11-26 06:25:22,1,1
2019-11-26 06:25:22,1,1
2019-11-26 06:25:22,1,1
2019-11-26 06:25:22,1,1
2019-12-05 07:49:41,1,1
2019-12-05 07:49:41,1,1
2019-12-05 07:49:41,1,1
2019-12-05 07:49:41,1,1
2019-12-05 07:49:41,1,1
2020-02-21 15:09:10,1,1
2019-11-27 08:53:26,1,1
2019-11-27 08:53:26,1,1
2019-11-27 08:53:26,1,1
2019-11-27 08:53:26,1,1
2020-02-06 13:08:51,1,1
2020-03-12 10:11:07,1,1
2020-03-12 10:11:07,1,1
2020-03-12 10:11:07,1,1
2020-03-12 10:11:07,1,1
2020-03-10 15:34:48,1,0
2020-03-10 15:34:48,1,0
2020-03-10 15:34:48,1,0
2020-01-06 12:01:17,1,1
2020-01-06 12:01:17,1,1
2019-12-03 18:02:06,1,1
2019-12-03 18:02:06,1,1
2019-12-03 18:02:06,1,1
2019-12-03 18:02:06,1,1
2019-12-03 18:02:06,1,1
2019-12-03 18:02:06,1,1
2020-04-20 20:37:28,1000000,5000
2020-04-20 20:37:28,1000000,5000
2020-04-20 20:37:28,1000000,5000
2019-12-20 03:32:42,1000000,5000
2019-12-20 03:32:42,1000000,5000
2020-02-21 19:56:18,1000000,5000
2020-02-21 19:56:18,1000000,5000
2020-02-21 19:56:18,1000000,5000
2019-12-09 14:24:58,1,1
2019-12-09 14:24:58,1,1
2019-12-09 14:24:58,1,1
2019-12-09 14:24:58,1,1
2020-01-28 17:02:55,1,1
2019-12-09 14:24:58,1,1
2020-01-28 17:02:55,1,1
2020-01-28 17:02:55,1,1
2020-01-28 17:02:55,1,1
2020-01-28 17:02:55,1,1
2020-01-28 17:02:55,1,1
2019-12-09 14:24:58,1,1
2020-01-28 17:02:55,1,1
2019-12-09 14:24:58,1,1
2019-12-09 14:24:58,1,1
2019-12-09 14:24:58,1,1
2019-12-09 14:24:58,1,1
2019-12-09 14:24:58,1,1
2019-12-09 14:24:58,1,1
2020-01-28 17:02:55,1,1
2020-01-28 17:02:55,1,1
2020-01-28 17:02:55,1,1
2020-01-28 17:02:55,1,1
2020-01-28 17:02:55,1,1
2020-02-07 01:38:53,0,0
2020-02-07 01:38:53,0,0
2020-02-07 01:38:53,0,0
2020-02-07 01:38:53,0,0
2019-12-04 12:17:16,1,1
2019-12-04 12:17:16,1,1
2019-12-04 12:17:16,1,1
2019-12-04 12:17:16,1,1
2019-12-04 12:17:16,1,1
2019-12-04 12:17:16,1,1
2020-03-16 16:14:21,1000000,5000
2020-03-16 16:14:21,1000000,5000
2020-02-19 09:30:28,1,1
2020-02-19 09:30:28,1,1
2020-02-19 09:30:28,1,1
2020-02-19 09:30:28,1,1
2020-02-19 09:30:28,1,1
2020-01-28 09:25:49,1,1
2020-01-28 09:25:49,1,1
2020-01-28 09:25:49,1,1
2019-12-06 07:49:48,1,1
2020-05-23 16:36:40,1000000,5000
2020-05-23 16:36:40,1000000,5000
2020-05-23 16:36:40,1000000,5000
2020-05-23 16:36:40,1000000,5000
2020-05-23 16:36:40,1000000,5000
2020-05-23 16:36:40,1000000,5000
2020-05-23 16:36:40,1000000,5000
2020-05-23 16:36:40,1000000,5000
2020-05-23 16:36:40,1000000,5000
2020-05-23 16:36:40,1000000,5000
2020-05-23 16:36:40,1000000,5000
2020-05-23 16:36:40,1000000,5000
2020-05-23 16:36:40,1000000,5000
2020-05-06 20:29:54,1000000,5000
2019-12-09 09:27:39,1,1
2019-12-09 09:27:39,1,1
2019-12-09 09:27:39,1,1
2019-12-09 09:27:39,1,1
2019-12-09 09:27:39,1,1
2019-12-09 09:27:39,1,1
2019-12-09 09:27:39,1,1
2019-12-09 09:27:39,1,1
2019-12-09 09:27:39,1,1
2019-12-09 10:20:24,1,1
2019-12-09 10:20:24,1,1
2019-12-09 10:20:24,1,1
2019-12-09 10:20:24,1,1
2019-12-09 10:20:24,1,1
2019-12-17 15:23:17,20,260000
2019-12-17 15:23:17,20,260000
2019-12-09 12:13:24,1,1
2019-12-09 12:13:24,1,1
2019-12-09 12:13:24,1,1
2020-01-29 08:40:48,1,1
2020-01-29 08:40:48,1,1
2020-01-29 08:40:48,1,1
2020-01-29 08:40:48,1,1
2020-01-29 08:40:48,1,1
2020-02-12 16:36:41,1,0
2020-02-12 16:36:41,1,0
2020-01-20 17:23:07,1,1
2020-01-20 17:23:07,1,1
2020-01-20 17:23:07,1,1
2020-01-20 17:23:07,1,1
2020-01-20 17:23:07,1,1
2020-01-20 17:23:07,1,1
2020-01-20 17:23:07,1,1
2020-01-20 17:23:07,1,1
2020-01-20 17:23:07,1,1
2019-12-10 17:00:43,1,1
2020-04-06 16:23:55,1,1
2020-04-06 16:23:55,1,1
2020-04-06 16:23:55,1,1
2020-04-14 21:27:58,1000000,5000
2020-04-14 21:27:58,1000000,5000
2020-04-14 21:27:58,1000000,5000
2020-04-14 21:27:58,1000000,5000
2020-04-14 21:27:58,1000000,5000
2020-02-12 12:59:41,1,1
2020-02-26 16:36:45,1,1
2020-02-26 16:36:45,1,1
2020-02-26 16:36:45,1,1
2020-02-26 16:36:45,1,1
2020-02-26 16:36:45,1,1
2020-02-26 16:36:45,1,1
2020-02-26 16:36:45,1,1
2020-02-26 16:36:45,1,1
2020-02-26 16:36:45,1,1
2020-02-26 16:36:45,1,1
2020-02-26 16:36:45,1,1
2019-12-11 22:23:01,1000000,5000
2019-12-11 22:23:01,1000000,5000
2019-12-11 22:23:01,1000000,5000
2019-12-11 22:23:01,1000000,5000
2019-12-11 22:23:01,1000000,5000
2019-12-11 22:23:01,1000000,5000
2019-12-11 22:23:01,1000000,5000
2019-12-11 22:23:01,1000000,5000
2019-12-11 22:23:01,1000000,5000
2019-12-11 22:23:01,1000000,5000
2019-12-11 22:23:01,1000000,5000
2019-12-11 22:23:01,1000000,5000
2019-12-11 22:23:01,1000000,5000
2019-12-11 22:23:01,1000000,5000
2019-12-11 22:23:01,1000000,5000
2019-12-11 22:23:01,1000000,5000
2019-12-12 15:35:16,0,0
2019-12-12 15:35:16,0,0
2019-12-12 15:35:16,0,0
2019-12-12 15:35:16,0,0
2019-12-12 15:35:16,0,0
2019-12-12 15:35:16,0,0
2019-12-12 15:52:43,0,0
2019-12-12 15:52:43,0,0
2019-12-12 15:52:43,0,0
2019-12-12 15:52:43,0,0
2019-12-12 15:52:43,0,0
2019-12-12 15:52:43,0,0
2019-12-12 15:54:53,0,0
2019-12-12 15:54:53,0,0
2019-12-12 15:54:53,0,0
2019-12-12 15:54:53,0,0
2019-12-12 15:54:53,0,0
2019-12-12 15:54:53,0,0
2019-12-12 15:54:53,0,0
2019-12-16 21:37:10,1,0
2019-12-16 21:37:10,1,0
2020-01-14 13:19:09,1,1
2020-01-14 13:19:09,1,1
2020-01-14 13:19:09,1,1
2020-05-06 22:20:12,0,0
2019-12-13 10:29:27,1,0
2019-12-13 10:29:27,1,0
2019-12-13 10:29:27,1,0
2019-12-13 10:29:27,1,0
2019-12-19 16:38:49,1,1
2019-12-19 16:38:49,1,1
2019-12-13 21:16:02,1000000,5000
2019-12-13 21:16:02,1000000,5000
2019-12-13 21:16:02,1000000,5000
2020-03-05 15:57:43,1000000,5000
2020-03-05 15:57:43,1000000,5000
2020-03-05 15:57:43,1000000,5000
2020-03-05 15:57:43,1000000,5000
2020-04-29 17:31:17,1,1
2020-04-29 17:31:17,1,1
2020-04-29 17:31:17,1,1
2020-02-05 15:14:33,1,1
2019-12-30 21:56:33,0,0
2019-12-16 17:43:25,1,0
2019-12-16 17:43:25,1,0
2019-12-19 22:36:07,1,1
2019-12-19 22:36:07,1,1
2020-02-27 09:12:36,1,1
2020-02-03 06:34:34,1,0
2020-02-03 06:34:34,1,0
2019-12-19 20:29:55,0,0
2019-12-19 20:29:55,0,0
2019-12-19 20:29:55,0,0
2019-12-19 20:29:55,0,0
2019-12-19 20:29:55,0,0
2019-12-19 20:29:55,0,0
2019-12-19 20:29:55,0,0
2019-12-19 20:29:55,0,0
2020-02-20 10:02:39,1,1
2020-02-20 10:02:39,1,1
2020-02-20 10:02:39,1,1
2020-02-20 10:02:39,1,1
2020-02-20 10:02:39,1,1
2020-02-20 10:02:39,1,1
2020-02-20 10:02:39,1,1
2020-02-20 10:02:39,1,1
2020-02-20 10:02:39,1,1
2019-12-20 18:16:14,1500000,16125
2019-12-19 13:49:27,1,1
2019-12-19 13:49:27,1,1
2019-12-23 19:58:39,100000,250000
2019-12-23 19:58:39,100000,250000
2019-12-19 17:51:24,1,1
2019-12-19 17:54:33,1,1
2019-12-19 23:11:17,1000000,5000
2019-12-19 23:11:17,1000000,5000
2019-12-19 23:11:17,1000000,5000
2019-12-19 23:11:17,1000000,5000
2019-12-20 05:39:15,1000000,5000
2019-12-20 05:39:15,1000000,5000
2019-12-20 05:39:15,1000000,5000
2019-12-20 05:39:15,1000000,5000
2019-12-20 22:31:46,1000000,5000
2019-12-20 10:52:35,1,1
2019-12-20 10:52:35,1,1
2019-12-20 10:52:35,1,1
2020-02-17 15:44:36,1,0
2020-02-17 15:44:36,1,0
2019-12-20 15:10:08,1,1
2019-12-20 15:10:08,1,1
2019-12-20 15:10:08,1,1
2019-12-20 15:10:08,1,1
2019-12-20 15:10:08,1,1
2019-12-20 15:10:08,1,1
2019-12-20 15:10:08,1,1
2020-05-22 02:56:53,40000000,75000
2020-05-22 02:56:53,40000000,75000
2020-05-22 02:56:53,40000000,75000
2020-05-22 02:56:53,40000000,75000
2020-05-22 02:56:53,40000000,75000
2020-05-22 02:56:53,40000000,75000
2020-05-22 02:56:53,40000000,75000
2020-05-22 02:56:53,40000000,75000
2020-05-22 02:56:53,40000000,75000
2019-12-20 22:34:55,1000000,5000
2019-12-20 22:34:55,1000000,5000
2019-12-20 22:34:55,1000000,5000
2019-12-23 00:52:04,1,1
2019-12-26 11:15:31,1,1
2020-05-20 10:08:54,1,1
2020-05-20 10:08:54,1,1
2020-05-20 10:08:54,1,1
2020-05-20 10:08:54,1,1
2020-03-11 13:52:21,1000000,5000
2019-12-27 22:41:28,1000000,5000
2019-12-27 22:41:28,1000000,5000
2019-12-27 22:41:28,1000000,5000
2019-12-27 22:41:28,1000000,5000
2019-12-27 22:41:28,1000000,5000
2019-12-27 22:41:28,1000000,5000
2019-12-27 22:41:28,1000000,5000
2019-12-26 15:57:57,0,0
2019-12-26 15:57:57,0,0
2019-12-26 15:57:57,0,0
2020-01-06 20:23:28,1,1
2020-01-06 20:23:28,1,1
2020-01-06 20:23:28,1,1
2020-01-06 20:23:28,1,1
2020-02-25 20:34:34,1000000,5000
2020-02-25 20:34:34,1000000,5000
2020-02-07 15:05:28,1,0
2020-02-07 15:05:28,1,0
2020-02-07 15:05:28,1,0
2020-02-05 14:20:07,1,1
2020-02-05 14:20:07,1,1
2020-05-19 21:32:01,1,1
2020-01-12 10:40:15,1,1
2020-01-24 16:29:08,1,1
2020-05-19 21:32:01,1,1
2020-01-07 08:47:41,1,1
2020-01-12 10:40:15,1,1
2020-01-07 08:47:41,1,1
2020-01-24 16:29:08,1,1
2020-05-19 21:32:01,1,1
2020-01-07 08:47:41,1,1
2020-01-12 10:40:15,1,1
2020-01-07 08:47:41,1,1
2020-01-07 08:47:41,1,1
2020-01-24 16:29:08,1,1
2020-05-19 21:32:01,1,1
2020-01-24 16:29:08,1,1
2020-01-12 10:40:15,1,1
2020-01-07 08:47:41,1,1
2020-05-19 21:32:01,1,1
2020-01-07 08:47:41,1,1
2020-01-07 08:47:41,1,1
2020-01-12 10:40:15,1,1
2020-01-12 10:40:15,1,1
2020-05-19 21:32:01,1,1
2020-01-24 16:29:08,1,1
2020-01-24 16:29:08,1,1
2020-01-12 10:40:15,1,1
2020-01-12 10:40:15,1,1
2020-01-24 16:29:08,1,1
2020-05-19 21:32:01,1,1
2020-05-19 21:32:01,1,1
2020-01-24 16:29:08,1,1
2020-01-12 10:40:15,1,1
2020-01-24 16:29:08,1,1
2020-05-19 21:32:01,1,1
2020-01-07 08:47:41,1,1
2020-05-19 21:32:01,1,1
2020-05-19 21:32:01,1,1
2020-01-07 08:47:41,1,1
2020-01-12 10:40:15,1,1
2020-01-24 16:29:08,1,1
2020-01-07 08:47:41,1,1
2020-01-24 16:29:08,1,1
2020-01-12 10:40:15,1,1
2020-01-23 16:35:32,1,1
2020-01-23 16:35:32,1,1
2020-01-08 16:20:52,1,1
2020-01-08 16:20:52,1,1
2019-12-30 16:32:38,1,0
2019-12-30 16:32:38,1,0
2019-12-30 21:11:43,1000000,5000
2019-12-30 21:11:43,1000000,5000
2020-05-11 05:41:57,1000000,100000
2020-01-03 12:54:05,1,1
2020-01-03 12:54:05,1,1
2020-03-11 20:03:39,1000000,5000
2020-03-11 20:03:39,1000000,5000
2020-03-11 20:03:39,1000000,5000
2020-03-11 20:03:39,1000000,5000
2020-03-11 20:03:39,1000000,5000
2020-03-11 20:03:39,1000000,5000
2020-03-11 20:03:39,1000000,5000
2020-03-11 20:03:39,1000000,5000
2020-03-11 20:03:39,1000000,5000
2020-03-11 20:03:39,1000000,5000
2020-03-11 20:03:39,1000000,5000
2020-03-11 20:03:39,1000000,5000
2020-03-11 20:03:39,1000000,5000
2020-03-11 20:03:39,1000000,5000
2020-03-11 20:03:39,1000000,5000
2020-03-11 20:03:39,1000000,5000
2020-03-11 20:03:39,1000000,5000
2020-03-11 20:03:39,1000000,5000
2020-03-11 20:03:39,1000000,5000
2020-03-11 20:03:39,1000000,5000
2020-03-11 20:03:39,1000000,5000
2020-03-11 20:03:39,1000000,5000
2020-03-11 20:03:39,1000000,5000
2020-03-11 20:03:39,1000000,5000
2020-03-11 20:03:39,1000000,5000
2020-03-11 20:03:39,1000000,5000
2020-03-11 20:03:39,1000000,5000
2020-03-11 20:03:39,1000000,5000
2020-01-05 16:11:50,1,1
2020-01-05 16:11:50,1,1
2020-01-05 16:11:50,1,1
2020-01-05 16:11:50,1,1
2020-01-05 16:11:50,1,1
2020-01-05 16:11:50,1,1
2020-01-06 10:18:41,1,1
2020-01-06 10:18:41,1,1
2020-01-06 10:18:41,1,1
2020-01-06 10:18:41,1,1
2020-01-06 10:18:41,1,1
2020-01-06 10:18:41,1,1
2020-01-06 10:18:41,1,1
2020-01-06 10:18:41,1,1
2020-01-06 10:18:41,1,1
2020-01-06 10:18:41,1,1
2020-01-06 10:18:41,1,1
2020-01-06 10:18:41,1,1
2020-01-06 10:18:41,1,1
2020-01-07 12:30:38,1,1
2020-01-07 12:30:38,1,1
2020-01-13 17:14:02,1,0
2020-01-13 17:14:02,1,0
2020-02-04 09:25:35,1,1
2020-02-04 09:25:35,1,1
2020-02-04 09:25:35,1,1
2020-01-07 10:27:38,1,0
2020-01-07 10:27:38,1,0
2020-01-07 10:27:38,1,0
2020-03-27 20:53:12,1000000,5000
2020-03-04 23:13:23,0,0
2020-03-04 23:13:23,0,0
2020-01-08 16:55:20,1,1
2020-01-08 16:55:20,1,1
2020-01-08 16:55:20,1,1
2020-01-08 16:55:20,1,1
2020-01-08 16:55:20,1,1
2020-01-08 16:55:20,1,1
2020-01-08 16:55:20,1,1
2020-01-08 16:55:20,1,1
2020-01-08 16:55:20,1,1
2020-01-08 16:55:20,1,1
2020-01-08 16:55:20,1,1
2020-01-08 16:55:20,1,1
2020-01-08 16:55:20,1,1
2020-01-08 16:55:20,1,1
2020-01-08 16:55:20,1,1
2020-01-08 16:55:20,1,1
2020-01-09 08:51:11,1,1
2020-01-09 08:51:11,1,1
2020-01-09 08:51:11,1,1
2020-01-09 08:51:11,1,1
2020-01-09 08:51:11,1,1
2020-01-09 15:17:51,1,0
2020-01-09 15:17:51,1,0
2020-01-09 15:17:51,1,0
2020-01-09 15:17:51,1,0
2020-01-09 12:38:49,1,1
2020-05-08 16:13:56,1000000,5000
2020-05-08 16:13:56,1000000,5000
2020-05-08 16:13:56,1000000,5000
2020-05-08 16:13:56,1000000,5000
2020-05-08 16:13:56,1000000,5000
2020-05-08 16:13:56,1000000,5000
2020-05-08 16:13:56,1000000,5000
2020-05-08 16:13:56,1000000,5000
2020-01-14 22:32:15,1000000,5000
2020-01-14 22:32:15,1000000,5000
2020-01-14 22:32:15,1000000,5000
2020-01-14 22:32:15,1000000,5000
2020-01-14 22:32:15,1000000,5000
2020-01-09 20:11:34,1000000,5000
2020-01-09 20:11:34,1000000,5000
2020-01-09 20:11:34,1000000,5000
2020-01-09 20:11:34,1000000,5000
2020-02-28 07:10:31,1,1
2020-01-09 17:52:26,1000000,5000
2020-01-09 17:52:26,1000000,5000
2020-01-09 21:51:37,1000000,5000
2020-01-09 21:51:37,1000000,5000
2020-01-09 21:51:37,1000000,5000
2020-01-09 21:51:37,1000000,5000
2020-01-09 21:51:37,1000000,5000
2020-01-09 21:51:37,1000000,5000
2020-01-09 21:51:37,1000000,5000
2020-01-09 21:51:37,1000000,5000
2020-01-09 21:51:37,1000000,5000
2020-01-09 21:51:37,1000000,5000
2020-03-06 13:30:17,1,1
2020-03-06 13:30:17,1,1
2020-03-06 13:30:17,1,1
2020-03-06 13:30:17,1,1
2020-03-06 13:30:17,1,1
2020-03-06 13:30:17,1,1
2020-03-06 13:30:17,1,1
2020-03-06 13:30:17,1,1
2020-03-06 13:30:17,1,1
2020-03-06 13:30:17,1,1
2020-03-06 13:30:17,1,1
2020-01-12 19:35:01,1,1
2020-01-12 19:35:01,1,1
2020-01-12 19:35:01,1,1
2020-01-12 19:35:01,1,1
2020-05-08 16:56:33,1000000,5000
2020-05-08 16:56:33,1000000,5000
2020-05-08 16:56:33,1000000,5000
2020-05-08 16:56:33,1000000,5000
2020-05-08 16:56:33,1000000,5000
2020-05-08 16:56:33,1000000,5000
2020-05-08 16:56:33,1000000,5000
2020-05-08 16:56:33,1000000,5000
2020-02-21 14:44:36,1,0
2020-01-14 16:50:01,1,1
2020-01-14 16:50:01,1,1
2020-01-14 16:50:01,1,1
2020-03-31 20:41:45,1,1
2020-02-21 13:49:24,1,0
2020-02-21 13:49:24,1,0
2020-02-21 13:49:24,1,0
2020-01-14 12:06:23,1,0
2020-01-14 12:06:23,1,0
2020-01-14 12:06:23,1,0
2020-02-20 10:45:24,1,1
2020-02-20 10:45:24,1,1
2020-02-20 10:45:24,1,1
2020-01-17 08:00:50,1,0
2020-01-17 08:00:50,1,0
2020-01-17 08:00:50,1,0
2020-01-17 08:00:50,1,0
2020-01-20 09:32:52,1,1
2020-01-20 09:32:52,1,1
2020-01-17 10:09:34,1,1
2020-01-17 10:09:34,1,1
2020-01-17 10:09:34,1,1
2020-01-17 15:49:15,1,1
2020-01-17 15:49:15,1,1
2020-01-17 15:49:15,1,1
2020-01-16 09:12:08,1,1
2020-01-16 09:12:08,1,1
2020-01-16 09:12:08,1,1
2020-01-16 09:12:08,1,1
2020-01-16 12:04:25,1000000,5000
2020-01-16 12:04:25,1000000,5000
2020-01-16 12:04:25,1000000,5000
2020-01-16 12:04:25,1000000,5000
2020-01-16 12:04:25,1000000,5000
2020-01-16 12:04:25,1000000,5000
2020-01-16 12:04:25,1000000,5000
2020-01-16 12:04:25,1000000,5000
2020-01-16 12:04:25,1000000,5000
2020-01-16 12:04:25,1000000,5000
2020-01-16 12:04:25,1000000,5000
2020-01-16 12:04:25,1000000,5000
2020-01-16 12:04:25,1000000,5000
2020-01-16 12:04:25,1000000,5000
2020-01-16 12:04:25,1000000,5000
2020-01-16 12:04:25,1000000,5000
2020-01-16 12:04:25,1000000,5000
2020-01-16 12:04:25,1000000,5000
2020-01-16 12:04:25,1000000,5000
2020-01-16 12:04:25,1000000,5000
2020-01-16 12:04:25,1000000,5000
2020-01-16 12:04:25,1000000,5000
2020-01-16 12:04:25,1000000,5000
2020-01-16 12:04:25,1000000,5000
2020-01-16 12:04:25,1000000,5000
2020-01-16 12:04:25,1000000,5000
2020-01-29 20:12:46,1,1
2020-01-16 19:41:18,1,1
2020-03-24 14:08:58,1000000,5000
2020-01-17 11:54:40,1,1
2020-01-21 10:46:48,1,1
2020-01-21 10:46:48,1,1
2020-01-31 10:46:37,1,1
2020-01-31 10:46:37,1,1
2020-01-31 10:46:37,1,1
2020-01-20 08:47:08,1,1
2020-01-20 08:47:08,1,1
2020-01-20 08:47:08,1,1
2020-01-20 08:47:08,1,1
2020-02-05 11:13:20,1,0
2020-02-05 14:01:43,1,1
2020-02-05 14:01:43,1,1
2020-02-05 14:01:43,1,1
2020-02-05 14:01:43,1,1
2020-02-05 14:01:43,1,1
2020-02-28 02:01:15,1000000,5000
2020-02-28 02:01:15,1000000,5000
2020-04-03 18:04:08,1000000,5000
2020-04-03 18:04:08,1000000,5000
2020-04-03 18:04:08,1000000,5000
2020-04-03 18:04:08,1000000,5000
2020-01-22 14:01:43,1,1
2020-01-22 14:01:43,1,1
2020-01-22 14:01:43,1,1
2020-01-22 14:01:43,1,1
2020-01-22 14:01:43,1,1
2020-01-22 14:01:43,1,1
2020-01-22 14:01:43,1,1
2020-01-22 14:01:43,1,1
2020-01-22 14:01:43,1,1
2020-01-21 18:08:19,1000000,5000
2020-01-21 18:08:19,1000000,5000
2020-01-21 18:08:19,1000000,5000
2020-01-21 18:08:19,1000000,5000
2020-02-20 22:25:52,1000000,5000
2020-02-20 22:25:52,1000000,5000
2020-02-24 12:40:20,1,0
2020-02-24 12:40:20,1,0
2020-02-24 12:40:20,1,0
2020-05-05 08:57:41,1,1
2020-05-05 08:57:41,1,1
2020-05-05 08:57:41,1,1
2020-05-05 08:57:41,1,1
2020-05-05 08:57:41,1,1
2020-04-04 02:35:53,1,1
2020-02-23 20:56:15,1,1
2020-02-23 20:56:15,1,1
2020-02-17 22:06:18,1000000,5000
2020-02-17 22:06:18,1000000,5000
2020-02-17 22:06:18,1000000,5000
2020-02-17 22:06:18,1000000,5000
2020-02-17 22:06:18,1000000,5000
2020-02-17 22:06:18,1000000,5000
2020-02-17 22:06:18,1000000,5000
2020-01-23 09:35:30,1,1
2020-01-23 09:35:30,1,1
2020-01-23 09:35:30,1,1
2020-01-23 09:35:30,1,1
2020-01-23 09:35:30,1,1
2020-01-23 09:35:30,1,1
2020-01-23 09:35:30,1,1
2020-01-23 09:35:30,1,1
2020-01-24 17:02:47,1,1
2020-01-24 17:02:47,1,1
2020-01-24 17:02:47,1,1
2020-01-24 17:02:47,1,1
2020-02-19 17:07:36,1,1
2020-02-19 17:07:36,1,1
2020-02-19 17:07:36,1,1
2020-01-24 12:00:13,1,0
2020-01-24 12:00:13,1,0
2020-01-24 12:00:13,1,0
2020-01-24 15:01:46,1,1
2020-01-24 15:01:46,1,1
2020-01-24 15:01:46,1,1
2020-01-29 20:48:21,1000000,5000
